Timepoint,Clock_Time,ID,MODEL,METRIC,VALUE,GROUP,UNITS
Baseline,06:40,B-B 05,B-B,MAP,72,MAP,mmHg
Baseline,06:40,B-B 05,B-B,bpm,242,Heart rate,bpm
Baseline,06:40,B-B 05,B-B,RBC,5.85,CBC,M/mL
Baseline,06:40,B-B 05,B-B,Hb,11.6,CBC,mg/dL
Baseline,06:40,B-B 05,B-B,HCT,36.7,CBC,mmHg
Baseline,06:40,B-B 05,B-B,PLT,247,CBC,10^3/uL
Baseline,06:40,B-B 05,B-B,WBC,6.1,CBC,10^3/uL
Baseline,06:40,B-B 05,B-B,X._Free_Hb,0,% Free Hb,%
Baseline,06:40,B-B 05,B-B,LAC,0.9,ABG,mmol/L
Baseline,06:40,B-B 05,B-B,pH,7.451,ABG,value
Baseline,06:40,B-B 05,B-B,pCO2,45.7,ABG,mmHg
Baseline,06:40,B-B 05,B-B,pO2,64.2,ABG,mmHg
Baseline,06:40,B-B 05,B-B,AST,26,CMP,U/L
Baseline,06:40,B-B 05,B-B,ALT,72,CMP,U/L
Baseline,06:40,B-B 05,B-B,LDH,96,CMP,U/L
Baseline,06:40,B-B 05,B-B,CREA,0.8,CMP,mg/dL
Baseline,06:40,B-B 05,B-B,BUN,11.55,CMP,mg/dL
Baseline,06:40,B-B 05,B-B,AMY,270,CMP,U/L
Baseline,06:40,B-B 05,B-B,TG,85.71,CMP,mg/dL
Baseline,06:40,B-B 05,B-B,GLU,132.86,CMP,mg/dL
Baseline,06:40,B-B 05,B-B,GGT,6,CMP,U/L
Baseline,06:40,B-B 05,B-B,APTT,135.9,Coag Panel,sec
Baseline,06:40,B-B 05,B-B,PT,14.7,Coag Panel,sec
Baseline,06:40,B-B 05,B-B,TT,20.7,Coag Panel,sec
Baseline,06:40,B-B 05,B-B,Fib,1.63,Coag Panel,g/L
EOS,09:02,B-B 05,B-B,MAP,71,MAP,mmHg
EOS,09:02,B-B 05,B-B,bpm,192,Heart rate,bpm
EOS,09:02,B-B 05,B-B,RBC,3.8,CBC,M/mL
EOS,09:02,B-B 05,B-B,Hb,7.7,CBC,mg/dL
EOS,09:02,B-B 05,B-B,HCT,23.6,CBC,mmHg
EOS,09:02,B-B 05,B-B,PLT,90,CBC,10^3/uL
EOS,09:02,B-B 05,B-B,WBC,5.9,CBC,10^3/uL
EOS,09:02,B-B 05,B-B,X._Free_Hb,0,% Free Hb,%
EOS,09:02,B-B 05,B-B,LAC,11.5,ABG,mmol/L
EOS,09:02,B-B 05,B-B,pH,7.423,ABG,value
EOS,09:02,B-B 05,B-B,pCO2,32.4,ABG,mmHg
EOS,09:02,B-B 05,B-B,pO2,96.9,ABG,mmHg
EOR,09:12,B-B 05,B-B,MAP,66,MAP,mmHg
EOR,09:12,B-B 05,B-B,bpm,275,Heart rate,bpm
EOR,09:12,B-B 05,B-B,RBC,4.6,CBC,M/mL
EOR,09:12,B-B 05,B-B,Hb,9.2,CBC,mg/dL
EOR,09:12,B-B 05,B-B,HCT,28.7,CBC,mmHg
EOR,09:12,B-B 05,B-B,PLT,187,CBC,10^3/uL
EOR,09:12,B-B 05,B-B,WBC,4.8,CBC,10^3/uL
EOR,09:12,B-B 05,B-B,X._Free_Hb,0,% Free Hb,%
EOR,09:12,B-B 05,B-B,LAC,11.1,ABG,mmol/L
EOR,09:12,B-B 05,B-B,pH,7.351,ABG,value
EOR,09:12,B-B 05,B-B,pCO2,38.3,ABG,mmHg
EOR,09:12,B-B 05,B-B,pO2,89,ABG,mmHg
EOR,09:12,B-B 05,B-B,AST,51,CMP,U/L
EOR,09:12,B-B 05,B-B,ALT,64,CMP,U/L
EOR,09:12,B-B 05,B-B,LDH,202,CMP,U/L
EOR,09:12,B-B 05,B-B,CREA,1.3,CMP,mg/dL
EOR,09:12,B-B 05,B-B,BUN,20.59,CMP,mg/dL
EOR,09:12,B-B 05,B-B,AMY,255,CMP,U/L
EOR,09:12,B-B 05,B-B,TG,160.25,CMP,mg/dL
EOR,09:12,B-B 05,B-B,GLU,336.37,CMP,mg/dL
EOR,09:12,B-B 05,B-B,GGT,5,CMP,U/L
EOR,09:12,B-B 05,B-B,APTT,142.1,Coag Panel,sec
EOR,09:12,B-B 05,B-B,PT,14.2,Coag Panel,sec
EOR,09:12,B-B 05,B-B,TT,20.4,Coag Panel,sec
EOR,09:12,B-B 05,B-B,Fib,1.48,Coag Panel,g/L
10%,10:12,B-B 05,B-B,MAP,56,MAP,mmHg
10%,10:12,B-B 05,B-B,bpm,293,Heart rate,bpm
10%,10:12,B-B 05,B-B,LAC,5.4,ABG,mmol/L
10%,10:12,B-B 05,B-B,pH,7.474,ABG,value
10%,10:12,B-B 05,B-B,pCO2,42.4,ABG,mmHg
10%,10:12,B-B 05,B-B,pO2,88.9,ABG,mmHg
7.5%,11:12,B-B 05,B-B,MAP,92,MAP,mmHg
7.5%,11:12,B-B 05,B-B,bpm,281,Heart rate,bpm
7.5%,11:12,B-B 05,B-B,LAC,13.8,ABG,mmol/L
7.5%,11:12,B-B 05,B-B,pH,7.367,ABG,value
7.5%,11:12,B-B 05,B-B,pCO2,40.1,ABG,mmHg
7.5%,11:12,B-B 05,B-B,pO2,93.7,ABG,mmHg
Baseline,NA,B-B 08,B-B,MAP,237,MAP,mmHg
Baseline,NA,B-B 08,B-B,bpm,237,Heart rate,bpm
Baseline,NA,B-B 08,B-B,RBC,5.34,CBC,M/mL
Baseline,NA,B-B 08,B-B,Hb,11.1,CBC,mg/dL
Baseline,NA,B-B 08,B-B,HCT,35,CBC,mmHg
Baseline,NA,B-B 08,B-B,PLT,52,CBC,10^3/uL
Baseline,NA,B-B 08,B-B,WBC,7.4,CBC,10^3/uL
Baseline,NA,B-B 08,B-B,X._Free_Hb,0,% Free Hb,%
Baseline,NA,B-B 08,B-B,LAC,1.2,ABG,mmol/L
Baseline,NA,B-B 08,B-B,pH,7.455,ABG,value
Baseline,NA,B-B 08,B-B,pCO2,41,ABG,mmHg
Baseline,NA,B-B 08,B-B,pO2,83.8,ABG,mmHg
Baseline,NA,B-B 08,B-B,AST,36,CMP,U/L
Baseline,NA,B-B 08,B-B,ALT,36,CMP,U/L
Baseline,NA,B-B 08,B-B,LDH,186,CMP,U/L
Baseline,NA,B-B 08,B-B,CREA,0.7,CMP,mg/dL
Baseline,NA,B-B 08,B-B,BUN,12.02,CMP,mg/dL
Baseline,NA,B-B 08,B-B,AMY,180,CMP,U/L
Baseline,NA,B-B 08,B-B,TG,260.21,CMP,mg/dL
Baseline,NA,B-B 08,B-B,GLU,132.87,CMP,mg/dL
Baseline,NA,B-B 08,B-B,GGT,8,CMP,U/L
Baseline,NA,B-B 08,B-B,APTT,140.8,Coag Panel,sec
Baseline,NA,B-B 08,B-B,PT,22.6,Coag Panel,sec
Baseline,NA,B-B 08,B-B,TT,20.8,Coag Panel,sec
Baseline,NA,B-B 08,B-B,Fib,2.13,Coag Panel,g/L
EOS,NA,B-B 08,B-B,MAP,238,MAP,mmHg
EOS,NA,B-B 08,B-B,bpm,238,Heart rate,bpm
EOS,NA,B-B 08,B-B,RBC,4.02,CBC,M/mL
EOS,NA,B-B 08,B-B,Hb,8.3,CBC,mg/dL
EOS,NA,B-B 08,B-B,HCT,26,CBC,mmHg
EOS,NA,B-B 08,B-B,PLT,180,CBC,10^3/uL
EOS,NA,B-B 08,B-B,WBC,6,CBC,10^3/uL
EOS,NA,B-B 08,B-B,X._Free_Hb,0,% Free Hb,%
EOS,NA,B-B 08,B-B,LAC,3.5,ABG,mmol/L
EOS,NA,B-B 08,B-B,pH,7.481,ABG,value
EOS,NA,B-B 08,B-B,pCO2,49,ABG,mmHg
EOS,NA,B-B 08,B-B,pO2,71.8,ABG,mmHg
EOR,NA,B-B 08,B-B,MAP,200,MAP,mmHg
EOR,NA,B-B 08,B-B,bpm,200,Heart rate,bpm
EOR,NA,B-B 08,B-B,RBC,4.09,CBC,M/mL
EOR,NA,B-B 08,B-B,Hb,8.5,CBC,mg/dL
EOR,NA,B-B 08,B-B,HCT,26.7,CBC,mmHg
EOR,NA,B-B 08,B-B,PLT,86,CBC,10^3/uL
EOR,NA,B-B 08,B-B,WBC,8.5,CBC,10^3/uL
EOR,NA,B-B 08,B-B,X._Free_Hb,0,% Free Hb,%
EOR,NA,B-B 08,B-B,LAC,2.8,ABG,mmol/L
EOR,NA,B-B 08,B-B,pH,7.441,ABG,value
EOR,NA,B-B 08,B-B,pCO2,46.9,ABG,mmHg
EOR,NA,B-B 08,B-B,pO2,72.2,ABG,mmHg
EOR,NA,B-B 08,B-B,AST,34,CMP,U/L
EOR,NA,B-B 08,B-B,ALT,35,CMP,U/L
EOR,NA,B-B 08,B-B,LDH,138,CMP,U/L
EOR,NA,B-B 08,B-B,CREA,1.2,CMP,mg/dL
EOR,NA,B-B 08,B-B,BUN,15.36,CMP,mg/dL
EOR,NA,B-B 08,B-B,AMY,143,CMP,U/L
EOR,NA,B-B 08,B-B,TG,191.56,CMP,mg/dL
EOR,NA,B-B 08,B-B,GLU,221.75,CMP,mg/dL
EOR,NA,B-B 08,B-B,GGT,6,CMP,U/L
EOR,NA,B-B 08,B-B,APTT,15.1,Coag Panel,sec
EOR,NA,B-B 08,B-B,PT,38.5,Coag Panel,sec
EOR,NA,B-B 08,B-B,Fib,0.65,Coag Panel,g/L
10%,NA,B-B 08,B-B,MAP,219,MAP,mmHg
10%,NA,B-B 08,B-B,bpm,219,Heart rate,bpm
10%,NA,B-B 08,B-B,LAC,2.3,ABG,mmol/L
10%,NA,B-B 08,B-B,pH,7.485,ABG,value
10%,NA,B-B 08,B-B,pCO2,47.7,ABG,mmHg
10%,NA,B-B 08,B-B,pO2,67.9,ABG,mmHg
7.5%,NA,B-B 08,B-B,MAP,209,MAP,mmHg
7.5%,NA,B-B 08,B-B,bpm,209,Heart rate,bpm
7.5%,NA,B-B 08,B-B,LAC,1.4,ABG,mmol/L
7.5%,NA,B-B 08,B-B,pH,7.496,ABG,value
7.5%,NA,B-B 08,B-B,pCO2,48.5,ABG,mmHg
7.5%,NA,B-B 08,B-B,pO2,63.6,ABG,mmHg
5%,NA,B-B 08,B-B,MAP,214,MAP,mmHg
5%,NA,B-B 08,B-B,bpm,214,Heart rate,bpm
5%,NA,B-B 08,B-B,LAC,1.4,ABG,mmol/L
5%,NA,B-B 08,B-B,pH,7.464,ABG,value
5%,NA,B-B 08,B-B,pCO2,47.4,ABG,mmHg
5%,NA,B-B 08,B-B,pO2,79.3,ABG,mmHg
2.5%,14:08,B-B 08,B-B,MAP,230,MAP,mmHg
2.5%,14:08,B-B 08,B-B,bpm,230,Heart rate,bpm
2.5%,14:08,B-B 08,B-B,pH,7.447,ABG,value
2.5%,14:08,B-B 08,B-B,pCO2,45.6,ABG,mmHg
2.5%,14:08,B-B 08,B-B,pO2,79.6,ABG,mmHg
EOB,14:18,B-B 08,B-B,MAP,219,MAP,mmHg
EOB,14:18,B-B 08,B-B,bpm,219,Heart rate,bpm
EOB,14:18,B-B 08,B-B,LAC,1.8,ABG,mmol/L
EOB,14:18,B-B 08,B-B,pH,7.453,ABG,value
EOB,14:18,B-B 08,B-B,pCO2,45.1,ABG,mmHg
EOB,14:18,B-B 08,B-B,pO2,82.2,ABG,mmHg
EOB,14:18,B-B 08,B-B,AST,42,CMP,U/L
EOB,14:18,B-B 08,B-B,ALT,45,CMP,U/L
EOB,14:18,B-B 08,B-B,LDH,193,CMP,U/L
EOB,14:18,B-B 08,B-B,CREA,0.4,CMP,mg/dL
EOB,14:18,B-B 08,B-B,BUN,22.66,CMP,mg/dL
EOB,14:18,B-B 08,B-B,AMY,188,CMP,U/L
EOB,14:18,B-B 08,B-B,TG,225.86,CMP,mg/dL
EOB,14:18,B-B 08,B-B,GLU,124.52,CMP,mg/dL
EOB,14:18,B-B 08,B-B,GGT,10,CMP,U/L
EOB,14:18,B-B 08,B-B,APTT,136.8,Coag Panel,sec
EOB,14:18,B-B 08,B-B,PT,13.3,Coag Panel,sec
EOB,14:18,B-B 08,B-B,TT,93.8,Coag Panel,sec
EOB,14:18,B-B 08,B-B,Fib,3.07,Coag Panel,g/L
24HR,22:08,B-B 08,B-B,MAP,288,MAP,mmHg
24HR,22:08,B-B 08,B-B,bpm,288,Heart rate,bpm
24HR,22:08,B-B 08,B-B,RBC,4.9,CBC,M/mL
24HR,22:08,B-B 08,B-B,Hb,10.3,CBC,mg/dL
24HR,22:08,B-B 08,B-B,HCT,31.9,CBC,mmHg
24HR,22:08,B-B 08,B-B,PLT,29,CBC,10^3/uL
24HR,22:08,B-B 08,B-B,WBC,6.3,CBC,10^3/uL
24HR,22:08,B-B 08,B-B,X._Free_Hb,0,% Free Hb,%
24HR,22:08,B-B 08,B-B,LAC,2.3,ABG,mmol/L
24HR,22:08,B-B 08,B-B,pH,7.447,ABG,value
24HR,22:08,B-B 08,B-B,pCO2,43.3,ABG,mmHg
24HR,22:08,B-B 08,B-B,pO2,77.8,ABG,mmHg
24HR,22:08,B-B 08,B-B,AST,59,CMP,U/L
24HR,22:08,B-B 08,B-B,ALT,57,CMP,U/L
24HR,22:08,B-B 08,B-B,LDH,205,CMP,U/L
24HR,22:08,B-B 08,B-B,CREA,0.5,CMP,mg/dL
24HR,22:08,B-B 08,B-B,BUN,13.35,CMP,mg/dL
24HR,22:08,B-B 08,B-B,AMY,223,CMP,U/L
24HR,22:08,B-B 08,B-B,TG,172.36,CMP,mg/dL
24HR,22:08,B-B 08,B-B,GLU,165.36,CMP,mg/dL
24HR,22:08,B-B 08,B-B,GGT,10,CMP,U/L
24HR,22:08,B-B 08,B-B,PT,55.6,Coag Panel,sec
48HR,22:08,B-B 08,B-B,MAP,262,MAP,mmHg
48HR,22:08,B-B 08,B-B,bpm,262,Heart rate,bpm
48HR,22:08,B-B 08,B-B,LAC,2.9,ABG,mmol/L
48HR,22:08,B-B 08,B-B,pH,7.447,ABG,value
48HR,22:08,B-B 08,B-B,pCO2,39.5,ABG,mmHg
48HR,22:08,B-B 08,B-B,pO2,80.3,ABG,mmHg
48HR,22:08,B-B 08,B-B,AST,22,CMP,U/L
48HR,22:08,B-B 08,B-B,ALT,44,CMP,U/L
48HR,22:08,B-B 08,B-B,LDH,141,CMP,U/L
48HR,22:08,B-B 08,B-B,CREA,0.7,CMP,mg/dL
48HR,22:08,B-B 08,B-B,BUN,12.1,CMP,mg/dL
48HR,22:08,B-B 08,B-B,AMY,194,CMP,U/L
48HR,22:08,B-B 08,B-B,TG,91.8,CMP,mg/dL
48HR,22:08,B-B 08,B-B,GLU,132.09,CMP,mg/dL
48HR,22:08,B-B 08,B-B,GGT,7,CMP,U/L
48HR,22:08,B-B 08,B-B,APTT,138.9,Coag Panel,sec
48HR,22:08,B-B 08,B-B,PT,17,Coag Panel,sec
48HR,22:08,B-B 08,B-B,TT,74.4,Coag Panel,sec
48HR,22:08,B-B 08,B-B,Fib,2.58,Coag Panel,g/L
Baseline,09:00,B-B 12,B-B,APTT,16.8,Coag Panel,sec
Baseline,09:00,B-B 12,B-B,PT,18.1,Coag Panel,sec
Baseline,09:00,B-B 12,B-B,TT,57.1,Coag Panel,sec
Baseline,09:00,B-B 12,B-B,Fib,2.58,Coag Panel,g/L
Baseline,07:55,B-B 18,B-B,MAP,92,MAP,mmHg
Baseline,07:55,B-B 18,B-B,bpm,264,Heart rate,bpm
Baseline,07:55,B-B 18,B-B,RBC,5.82,CBC,M/mL
Baseline,07:55,B-B 18,B-B,Hb,13,CBC,mg/dL
Baseline,07:55,B-B 18,B-B,HCT,38,CBC,mmHg
Baseline,07:55,B-B 18,B-B,PLT,196,CBC,10^3/uL
Baseline,07:55,B-B 18,B-B,WBC,9.3,CBC,10^3/uL
Baseline,07:55,B-B 18,B-B,LAC,2.1,ABG,mmol/L
EOS,10:13,B-B 18,B-B,MAP,40,MAP,mmHg
EOS,10:13,B-B 18,B-B,bpm,295,Heart rate,bpm
EOS,10:13,B-B 18,B-B,RBC,3.39,CBC,M/mL
EOS,10:13,B-B 18,B-B,Hb,7.4,CBC,mg/dL
EOS,10:13,B-B 18,B-B,HCT,21.6,CBC,mmHg
EOS,10:13,B-B 18,B-B,PLT,170,CBC,10^3/uL
EOS,10:13,B-B 18,B-B,WBC,6.9,CBC,10^3/uL
EOS,10:13,B-B 18,B-B,LAC,10.1,ABG,mmol/L
EOR,10:23,B-B 18,B-B,MAP,56,MAP,mmHg
EOR,10:23,B-B 18,B-B,bpm,289,Heart rate,bpm
EOR,10:23,B-B 18,B-B,RBC,4.46,CBC,M/mL
EOR,10:23,B-B 18,B-B,Hb,9.9,CBC,mg/dL
EOR,10:23,B-B 18,B-B,HCT,38.5,CBC,mmHg
EOR,10:23,B-B 18,B-B,PLT,112,CBC,10^3/uL
EOR,10:23,B-B 18,B-B,WBC,8.3,CBC,10^3/uL
EOR,10:23,B-B 18,B-B,LAC,11.3,ABG,mmol/L
10%,11:23,B-B 18,B-B,MAP,71,MAP,mmHg
10%,11:23,B-B 18,B-B,bpm,289,Heart rate,bpm
10%,11:23,B-B 18,B-B,LAC,9.7,ABG,mmol/L
10%,11:23,B-B 18,B-B,pH,7.422,ABG,value
10%,11:23,B-B 18,B-B,pCO2,37.6,ABG,mmHg
10%,11:23,B-B 18,B-B,pO2,71.2,ABG,mmHg
7.5%,12:23,B-B 18,B-B,MAP,70,MAP,mmHg
7.5%,12:23,B-B 18,B-B,bpm,294,Heart rate,bpm
7.5%,12:23,B-B 18,B-B,LAC,7.3,ABG,mmol/L
7.5%,12:23,B-B 18,B-B,pH,7.424,ABG,value
7.5%,12:23,B-B 18,B-B,pCO2,39.6,ABG,mmHg
7.5%,12:23,B-B 18,B-B,pO2,91.6,ABG,mmHg
5%,13:23,B-B 18,B-B,MAP,80,MAP,mmHg
5%,13:23,B-B 18,B-B,bpm,297,Heart rate,bpm
5%,13:23,B-B 18,B-B,LAC,7.3,ABG,mmol/L
5%,13:23,B-B 18,B-B,pH,7.453,ABG,value
5%,13:23,B-B 18,B-B,pCO2,38.7,ABG,mmHg
5%,13:23,B-B 18,B-B,pO2,93.2,ABG,mmHg
1HR,NA,B-B 18,B-B,RBC,4.96,CBC,M/mL
1HR,NA,B-B 18,B-B,Hb,11,CBC,mg/dL
1HR,NA,B-B 18,B-B,HCT,31.7,CBC,mmHg
1HR,NA,B-B 18,B-B,PLT,103,CBC,10^3/uL
1HR,NA,B-B 18,B-B,WBC,8.8,CBC,10^3/uL
24HR,NA,B-B 18,B-B,RBC,5.37,CBC,M/mL
24HR,NA,B-B 18,B-B,Hb,12.2,CBC,mg/dL
24HR,NA,B-B 18,B-B,HCT,34.6,CBC,mmHg
24HR,NA,B-B 18,B-B,PLT,151,CBC,10^3/uL
24HR,NA,B-B 18,B-B,WBC,6.6,CBC,10^3/uL
Baseline,06:00,B-B 20,B-B,MAP,62,MAP,mmHg
Baseline,06:00,B-B 20,B-B,bpm,279,Heart rate,bpm
Baseline,06:00,B-B 20,B-B,RBC,5.1,CBC,M/mL
Baseline,06:00,B-B 20,B-B,Hb,11.8,CBC,mg/dL
Baseline,06:00,B-B 20,B-B,HCT,33.3,CBC,mmHg
Baseline,06:00,B-B 20,B-B,PLT,207,CBC,10^3/uL
Baseline,06:00,B-B 20,B-B,WBC,4.2,CBC,10^3/uL
Baseline,06:00,B-B 20,B-B,X._Free_Hb,0,% Free Hb,%
Baseline,06:00,B-B 20,B-B,LAC,0.9,ABG,mmol/L
Baseline,06:00,B-B 20,B-B,pH,7.493,ABG,value
Baseline,06:00,B-B 20,B-B,pCO2,39.5,ABG,mmHg
Baseline,06:00,B-B 20,B-B,pO2,75.9,ABG,mmHg
Baseline,06:00,B-B 20,B-B,AST,35,CMP,U/L
Baseline,06:00,B-B 20,B-B,ALT,48,CMP,U/L
Baseline,06:00,B-B 20,B-B,LDH,149,CMP,U/L
Baseline,06:00,B-B 20,B-B,CREA,0.6,CMP,mg/dL
Baseline,06:00,B-B 20,B-B,BUN,14.38,CMP,mg/dL
Baseline,06:00,B-B 20,B-B,AMY,323,CMP,U/L
Baseline,06:00,B-B 20,B-B,GLU,291.72,CMP,mg/dL
Baseline,06:00,B-B 20,B-B,GGT,6,CMP,U/L
Baseline,06:00,B-B 20,B-B,CKHR_time,6.6,TEG 5000,min
Baseline,06:00,B-B 20,B-B,CKH_K,1.2,TEG 5000,min
Baseline,06:00,B-B 20,B-B,CKH_angle,50.8,TEG 5000,degree
Baseline,06:00,B-B 20,B-B,CKH_MA,63.8,TEG 5000,mm
Baseline,06:00,B-B 20,B-B,APTT,13.6,Coag Panel,sec
Baseline,06:00,B-B 20,B-B,PT,14.8,Coag Panel,sec
Baseline,06:00,B-B 20,B-B,TT,28.9,Coag Panel,sec
Baseline,06:00,B-B 20,B-B,Fib,1.55,Coag Panel,g/L
EOS,09:40,B-B 20,B-B,MAP,50,MAP,mmHg
EOS,09:40,B-B 20,B-B,bpm,170,Heart rate,bpm
EOS,09:40,B-B 20,B-B,RBC,3.32,CBC,M/mL
EOS,09:40,B-B 20,B-B,Hb,7.3,CBC,mg/dL
EOS,09:40,B-B 20,B-B,HCT,21.6,CBC,mmHg
EOS,09:40,B-B 20,B-B,PLT,160,CBC,10^3/uL
EOS,09:40,B-B 20,B-B,WBC,5.2,CBC,10^3/uL
EOS,09:40,B-B 20,B-B,X._Free_Hb,0,% Free Hb,%
EOS,09:40,B-B 20,B-B,LAC,5.9,ABG,mmol/L
EOS,09:40,B-B 20,B-B,pH,7.42,ABG,value
EOS,09:40,B-B 20,B-B,pCO2,44.3,ABG,mmHg
EOS,09:40,B-B 20,B-B,pO2,69.9,ABG,mmHg
EOS,09:40,B-B 20,B-B,AST,59,CMP,U/L
EOS,09:40,B-B 20,B-B,ALT,47,CMP,U/L
EOS,09:40,B-B 20,B-B,LDH,191,CMP,U/L
EOS,09:40,B-B 20,B-B,CREA,0.6,CMP,mg/dL
EOS,09:40,B-B 20,B-B,BUN,15.71,CMP,mg/dL
EOS,09:40,B-B 20,B-B,AMY,359,CMP,U/L
EOS,09:40,B-B 20,B-B,TG,205.95,CMP,mg/dL
EOS,09:40,B-B 20,B-B,GLU,305.5,CMP,mg/dL
EOS,09:40,B-B 20,B-B,GGT,2,CMP,U/L
EOS,09:40,B-B 20,B-B,CKHR_time,6.8,TEG 5000,min
EOS,09:40,B-B 20,B-B,CKH_K,1.2,TEG 5000,min
EOS,09:40,B-B 20,B-B,CKH_angle,69.8,TEG 5000,degree
EOS,09:40,B-B 20,B-B,CKH_MA,62.4,TEG 5000,mm
EOS,09:40,B-B 20,B-B,APTT,140.3,Coag Panel,sec
EOS,09:40,B-B 20,B-B,PT,12.5,Coag Panel,sec
EOS,09:40,B-B 20,B-B,TT,32.6,Coag Panel,sec
EOS,09:40,B-B 20,B-B,Fib,2.74,Coag Panel,g/L
EOR,09:50,B-B 20,B-B,MAP,59,MAP,mmHg
EOR,09:50,B-B 20,B-B,bpm,269,Heart rate,bpm
EOR,09:50,B-B 20,B-B,RBC,4,CBC,M/mL
EOR,09:50,B-B 20,B-B,Hb,8.8,CBC,mg/dL
EOR,09:50,B-B 20,B-B,HCT,26.2,CBC,mmHg
EOR,09:50,B-B 20,B-B,PLT,159,CBC,10^3/uL
EOR,09:50,B-B 20,B-B,WBC,6.3,CBC,10^3/uL
EOR,09:50,B-B 20,B-B,X._Free_Hb,0,% Free Hb,%
EOR,09:50,B-B 20,B-B,LAC,5.9,ABG,mmol/L
EOR,09:50,B-B 20,B-B,pH,7.384,ABG,value
EOR,09:50,B-B 20,B-B,pCO2,41.8,ABG,mmHg
EOR,09:50,B-B 20,B-B,pO2,100,ABG,mmHg
EOR,09:50,B-B 20,B-B,AST,35,CMP,U/L
EOR,09:50,B-B 20,B-B,ALT,48,CMP,U/L
EOR,09:50,B-B 20,B-B,LDH,149,CMP,U/L
EOR,09:50,B-B 20,B-B,CREA,0.6,CMP,mg/dL
EOR,09:50,B-B 20,B-B,BUN,14.38,CMP,mg/dL
EOR,09:50,B-B 20,B-B,AMY,323,CMP,U/L
EOR,09:50,B-B 20,B-B,TG,176.95,CMP,mg/dL
EOR,09:50,B-B 20,B-B,GLU,291.72,CMP,mg/dL
EOR,09:50,B-B 20,B-B,GGT,6,CMP,U/L
EOR,09:50,B-B 20,B-B,CKHR_time,7.2,TEG 5000,min
EOR,09:50,B-B 20,B-B,CKH_K,1.2,TEG 5000,min
EOR,09:50,B-B 20,B-B,CKH_angle,72,TEG 5000,degree
EOR,09:50,B-B 20,B-B,CKH_MA,66,TEG 5000,mm
EOR,09:50,B-B 20,B-B,APTT,139.3,Coag Panel,sec
EOR,09:50,B-B 20,B-B,PT,15.8,Coag Panel,sec
EOR,09:50,B-B 20,B-B,Fib,4.56,Coag Panel,g/L
20%,10:50,B-B 20,B-B,MAP,70,MAP,mmHg
20%,10:50,B-B 20,B-B,bpm,241,Heart rate,bpm
20%,10:50,B-B 20,B-B,LAC,20,ABG,mmol/L
20%,10:50,B-B 20,B-B,pH,7.319,ABG,value
20%,10:50,B-B 20,B-B,pCO2,32.3,ABG,mmHg
20%,10:50,B-B 20,B-B,pO2,91.5,ABG,mmHg
Baseline,06:40,B-B 25,B-B,MAP,74,MAP,mmHg
Baseline,06:40,B-B 25,B-B,bpm,270,Heart rate,bpm
Baseline,06:40,B-B 25,B-B,RBC,5.35,CBC,M/mL
Baseline,06:40,B-B 25,B-B,Hb,11.4,CBC,mg/dL
Baseline,06:40,B-B 25,B-B,HCT,35.5,CBC,mmHg
Baseline,06:40,B-B 25,B-B,PLT,215,CBC,10^3/uL
Baseline,06:40,B-B 25,B-B,WBC,3.5,CBC,10^3/uL
Baseline,06:40,B-B 25,B-B,X._Free_Hb,0,% Free Hb,%
Baseline,06:40,B-B 25,B-B,LAC,1.1,ABG,mmol/L
Baseline,06:40,B-B 25,B-B,pH,7.443,ABG,value
Baseline,06:40,B-B 25,B-B,pCO2,40.7,ABG,mmHg
Baseline,06:40,B-B 25,B-B,pO2,76.1,ABG,mmHg
Baseline,06:40,B-B 25,B-B,AST,18,CMP,U/L
Baseline,06:40,B-B 25,B-B,ALT,35,CMP,U/L
Baseline,06:40,B-B 25,B-B,LDH,145,CMP,U/L
Baseline,06:40,B-B 25,B-B,CREA,0.5,CMP,mg/dL
Baseline,06:40,B-B 25,B-B,BUN,13.54,CMP,mg/dL
Baseline,06:40,B-B 25,B-B,AMY,269,CMP,U/L
Baseline,06:40,B-B 25,B-B,TG,80.05,CMP,mg/dL
Baseline,06:40,B-B 25,B-B,GLU,147.56,CMP,mg/dL
Baseline,06:40,B-B 25,B-B,GGT,5,CMP,U/L
Baseline,06:40,B-B 25,B-B,CKHR_time,10.2,TEG 5000,min
Baseline,06:40,B-B 25,B-B,CKH_K,2.9,TEG 5000,min
Baseline,06:40,B-B 25,B-B,CKH_angle,49.8,TEG 5000,degree
Baseline,06:40,B-B 25,B-B,CKH_MA,56.4,TEG 5000,mm
Baseline,06:40,B-B 25,B-B,APTT,122.4,Coag Panel,sec
Baseline,06:40,B-B 25,B-B,PT,18.9,Coag Panel,sec
Baseline,06:40,B-B 25,B-B,TT,19.9,Coag Panel,sec
Baseline,06:40,B-B 25,B-B,Fib,1.58,Coag Panel,g/L
EOS,09:30,B-B 25,B-B,MAP,39,MAP,mmHg
EOS,09:30,B-B 25,B-B,bpm,177,Heart rate,bpm
EOS,09:30,B-B 25,B-B,RBC,3.3,CBC,M/mL
EOS,09:30,B-B 25,B-B,Hb,7.2,CBC,mg/dL
EOS,09:30,B-B 25,B-B,HCT,21.7,CBC,mmHg
EOS,09:30,B-B 25,B-B,PLT,165,CBC,10^3/uL
EOS,09:30,B-B 25,B-B,WBC,4.1,CBC,10^3/uL
