"","Source_File","Subject_ID","Group","Variable","Timepoint","Value","Parser_Confidence"
"1579","Sc. B_B16-17.xlsx","B-B17",NA,"LDH","EOB",878,15
"1580","Sc. B_B16-17.xlsx","B-B17",NA,"LDH","24HR",1200,15
"1581","Sc. B_B16-17.xlsx","B-B17",NA,"LDH","48HR",672,15
"1582","Sc. B_B16-17.xlsx","B-B17",NA,"LDH","EOB",28,15
"1583","Sc. B_B16-17.xlsx","B-B17",NA,"LDH","24HR",15.9,15
"1584","Sc. B_B16-17.xlsx","B-B17",NA,"LDH","48HR",22.1,15
"1585","Sc. B_B16-17.xlsx","B-B16","CBC","PLT","BL",174,15
"1586","Sc. B_B16-17.xlsx","B-B16","CBC","PLT","EOS",182,15
"1587","Sc. B_B16-17.xlsx","B-B16","CBC","PLT","EOR",170,15
"1588","Sc. B_B16-17.xlsx","B-B16","CBC","PLT","EOB",202,15
"1589","Sc. B_B16-17.xlsx","B-B16","CBC","PLT","24HR",252,15
"1590","Sc. B_B16-17.xlsx","B-B16","CBC","PLT","48HR",340,15
"1591","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","BL",2.2,15
"1592","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","EOS",6.8,15
"1593","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","EOR",6.5,15
"1594","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","10%",4.2,15
"1595","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","7.5%",2.4,15
"1596","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","5%",1.5,15
"1597","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","2.5%",0.8,15
"1598","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","EOB",0.8,15
"1599","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","24HR",1.1,15
"1600","Sc. B_B16-17.xlsx","B-B16","ABG","LAC","48HR",7.6,15
"1601","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","BL",0.4,15
"1602","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","EOR",0.9,15
"1603","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","EOB",0.7,15
"1604","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","24HR",0.5,15
"1605","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","48HR",0.5,15
"1606","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","BL",2.05,15
"1607","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","EOR",0.72,15
"1608","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","EOB",4.66,15
"1609","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","24HR",7.18,15
"1610","Sc. B_B16-17.xlsx","B-B16",NA,"CREA","48HR",3.95,15
"1611","Sc. B_B16-17.xlsx","B-B17","CBC","PLT","BL",173,15
"1612","Sc. B_B16-17.xlsx","B-B17","CBC","PLT","EOS",175,15
"1613","Sc. B_B16-17.xlsx","B-B17","CBC","PLT","EOR",257,15
"1614","Sc. B_B16-17.xlsx","B-B17","CBC","PLT","EOB",206,15
"1615","Sc. B_B16-17.xlsx","B-B17","CBC","PLT","24HR",239,15
"1616","Sc. B_B16-17.xlsx","B-B17","CBC","PLT","48HR",257,15
"1617","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","BL",1.2,15
"1618","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","EOS",17,15
"1619","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","EOR",17,15
"1620","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","10%",10.3,15
"1621","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","7.5%",5.1,15
"1622","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","5%",3,15
"1623","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","2.5%",3.1,15
"1624","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","EOB",3.1,15
"1625","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","24HR",1.3,15
"1626","Sc. B_B16-17.xlsx","B-B17","ABG","LAC","48HR",1.4,15
"1627","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","BL",0.4,15
"1628","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","EOR",0.6,15
"1629","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","EOB",0.6,15
"1630","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","24HR",0.1,15
"1631","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","48HR",0.5,15
"1632","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","BL",5.15,15
"1633","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","EOB",1.66,15
"1634","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","24HR",1.52,15
"1635","Sc. B_B16-17.xlsx","B-B17",NA,"CREA","48HR",3.32,15
"1636","Sc. B_B16-17.xlsx","B-B16",NA,"RBC","BL",5.98,15
"1637","Sc. B_B16-17.xlsx","B-B16",NA,"RBC","EOS",3.82,15
"1638","Sc. B_B16-17.xlsx","B-B16",NA,"RBC","EOR",4.48,15
"1639","Sc. B_B16-17.xlsx","B-B16",NA,"RBC","EOB",4.67,15
"1640","Sc. B_B16-17.xlsx","B-B16",NA,"RBC","24HR",4.79,15
"1641","Sc. B_B16-17.xlsx","B-B16",NA,"RBC","48HR",4.82,15
"1642","Sc. B_B16-17.xlsx","B-B16",NA,"BUN","BL",13.06,15
"1643","Sc. B_B16-17.xlsx","B-B16",NA,"BUN","EOR",19.95,15
"1644","Sc. B_B16-17.xlsx","B-B16",NA,"BUN","EOB",24.31,15
"1645","Sc. B_B16-17.xlsx","B-B16",NA,"BUN","24HR",18.25,15
"1646","Sc. B_B16-17.xlsx","B-B16",NA,"BUN","48HR",14.86,15
"1647","Sc. B_B16-17.xlsx","B-B17",NA,"RBC","BL",6.82,15
"1648","Sc. B_B16-17.xlsx","B-B17",NA,"RBC","EOS",5.18,15
"1649","Sc. B_B16-17.xlsx","B-B17",NA,"RBC","EOR",6.01,15
"1650","Sc. B_B16-17.xlsx","B-B17",NA,"RBC","EOB",5.93,15
"1651","Sc. B_B16-17.xlsx","B-B17",NA,"RBC","24HR",6.57,15
"1652","Sc. B_B16-17.xlsx","B-B17",NA,"RBC","48HR",5.91,15
"1653","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","BL",73,15
"1654","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","EOS",29,15
"1655","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","EOR",59,15
"1656","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","10%",61,15
"1657","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","7.5%",71,15
"1658","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","5%",68,15
"1659","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","2.5%",69,15
"1660","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","EOB",70,15
"1661","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","24HR",85,15
"1662","Sc. B_B16-17.xlsx","B-B16","MAP","MAP","48HR",81,15
"1663","Sc. B_B16-17.xlsx","B-B17",NA,"BUN","BL",11.19,15
"1664","Sc. B_B16-17.xlsx","B-B17",NA,"BUN","EOR",23.41,15
"1665","Sc. B_B16-17.xlsx","B-B17",NA,"BUN","EOB",27.14,15
"1666","Sc. B_B16-17.xlsx","B-B17",NA,"BUN","24HR",40.38,15
"1667","Sc. B_B16-17.xlsx","B-B17",NA,"BUN","48HR",25.73,15
"1668","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","BL",69,15
"1669","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","EOS",36,15
"1670","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","EOR",68,15
"1671","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","10%",58,15
"1672","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","7.5%",57,15
"1673","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","5%",53,15
"1674","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","2.5%",70,15
"1675","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","EOB",77,15
"1676","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","24HR",66,15
"1677","Sc. B_B16-17.xlsx","B-B17","MAP","MAP","48HR",65,15
"1678","Sc. B_B16-17.xlsx","B-B16",NA,"AMY","BL",231,15
"1679","Sc. B_B16-17.xlsx","B-B16",NA,"AMY","EOR",196,15
"1680","Sc. B_B16-17.xlsx","B-B16",NA,"AMY","EOB",211,15
"1681","Sc. B_B16-17.xlsx","B-B16",NA,"AMY","24HR",493,15
"1682","Sc. B_B16-17.xlsx","B-B16",NA,"AMY","48HR",430,15
"1683","Sc. B_B16-17.xlsx","B-B17",NA,"AMY","BL",185,15
"1684","Sc. B_B16-17.xlsx","B-B17",NA,"AMY","EOR",246,15
"1685","Sc. B_B16-17.xlsx","B-B17",NA,"AMY","EOB",227,15
"1686","Sc. B_B16-17.xlsx","B-B17",NA,"AMY","24HR",360,15
"1687","Sc. B_B16-17.xlsx","B-B17",NA,"AMY","48HR",800,15
"1688","Sc. B_B16-17.xlsx","B-B16",NA,"TG","BL",82.08,15
"1689","Sc. B_B16-17.xlsx","B-B16",NA,"TG","EOR",105.08,15
"1690","Sc. B_B16-17.xlsx","B-B16",NA,"TG","EOB",108.26,15
"1691","Sc. B_B16-17.xlsx","B-B16",NA,"TG","24HR",192.97,15
"1692","Sc. B_B16-17.xlsx","B-B16",NA,"TG","48HR",182.27,15
"1693","Sc. B_B16-17.xlsx","B-B17",NA,"TG","BL",148.37,15
"1694","Sc. B_B16-17.xlsx","B-B17",NA,"TG","EOR",97.1,15
"1695","Sc. B_B16-17.xlsx","B-B17",NA,"TG","EOB",129.51,15
"1696","Sc. B_B16-17.xlsx","B-B17",NA,"TG","24HR",228.54,15
"1697","Sc. B_B16-17.xlsx","B-B17",NA,"TG","48HR",384.12,15
"1698","Sc. B_B16-17.xlsx","B-B16",NA,"GGT","BL",8,15
"1699","Sc. B_B16-17.xlsx","B-B16",NA,"GGT","EOR",8,15
"1700","Sc. B_B16-17.xlsx","B-B16",NA,"GGT","EOB",8,15
"1701","Sc. B_B16-17.xlsx","B-B16",NA,"GGT","24HR",8,15
"1702","Sc. B_B16-17.xlsx","B-B16",NA,"GGT","48HR",8,15
"1703","Sc. B_B16-17.xlsx","B-B17",NA,"GGT","BL",10,15
"1704","Sc. B_B16-17.xlsx","B-B17",NA,"GGT","EOR",10,15
"1705","Sc. B_B16-17.xlsx","B-B17",NA,"GGT","EOB",13,15
"1706","Sc. B_B16-17.xlsx","B-B17",NA,"GGT","24HR",26,15
"1707","Sc. B_B16-17.xlsx","B-B17",NA,"GGT","48HR",27,15
"1708","Sc. B_B16-17.xlsx","B-B16",NA,"GLU","BL",137.55,15
"1709","Sc. B_B16-17.xlsx","B-B16",NA,"GLU","EOR",267.16,15
"1710","Sc. B_B16-17.xlsx","B-B16",NA,"GLU","EOB",124.03,15
"1711","Sc. B_B16-17.xlsx","B-B16",NA,"GLU","24HR",147.48,15
"1712","Sc. B_B16-17.xlsx","B-B16",NA,"GLU","48HR",158.54,15
"1713","Sc. B_B16-17.xlsx","B-B17",NA,"GLU","BL",122.41,15
"1714","Sc. B_B16-17.xlsx","B-B17",NA,"GLU","EOR",223.17,15
"1715","Sc. B_B16-17.xlsx","B-B17",NA,"GLU","EOB",161.33,15
"1716","Sc. B_B16-17.xlsx","B-B17",NA,"GLU","24HR",152.18,15
"1717","Sc. B_B16-17.xlsx","B-B17",NA,"GLU","48HR",134.19,15
"1718","Sc. B_B18-19.xlsx","B-B18","CBC","HGB","BL",13,15
"1719","Sc. B_B18-19.xlsx","B-B18","CBC","HGB","EOS",7.4,15
"1720","Sc. B_B18-19.xlsx","B-B18","CBC","HGB","EOR",9.9,15
"1721","Sc. B_B18-19.xlsx","B-B18","CBC","HGB","EOB",11,15
"1722","Sc. B_B18-19.xlsx","B-B18","CBC","HGB","24HR",12.2,15
"1723","Sc. B_B18-19.xlsx","B-B19","ABG","pH","BL",7.474,15
"1724","Sc. B_B18-19.xlsx","B-B19","ABG","pH","EOS",7.37,15
"1725","Sc. B_B18-19.xlsx","B-B19","ABG","pH","EOR",7.354,15
"1726","Sc. B_B18-19.xlsx","B-B19","ABG","pH","10%",7.377,15
"1727","Sc. B_B18-19.xlsx","B-B19","ABG","pH","7.5%",7.457,15
"1728","Sc. B_B18-19.xlsx","B-B19","ABG","pH","5%",7.483,15
"1729","Sc. B_B18-19.xlsx","B-B19","ABG","pH","2.5%",7.521,15
"1730","Sc. B_B18-19.xlsx","B-B19","ABG","pH","EOB",7.508,15
"1731","Sc. B_B18-19.xlsx","B-B19","ABG","pH","24HR",7.515,15
"1732","Sc. B_B18-19.xlsx","B-B19","ABG","pH","48HR",7.46,15
"1733","Sc. B_B18-19.xlsx","B-B19",NA,"AST","BL",66,15
"1734","Sc. B_B18-19.xlsx","B-B19",NA,"AST","EOR",98,15
"1735","Sc. B_B18-19.xlsx","B-B19",NA,"AST","EOB",304,15
"1736","Sc. B_B18-19.xlsx","B-B19",NA,"AST","24HR",413,15
"1737","Sc. B_B18-19.xlsx","B-B19",NA,"AST","48HR",389,15
"1738","Sc. B_B18-19.xlsx","B-B19",NA,"AST","BL",15.1,15
"1739","Sc. B_B18-19.xlsx","B-B19",NA,"AST","EOR",140.8,15
"1740","Sc. B_B18-19.xlsx","B-B19",NA,"AST","EOB",143.1,15
"1741","Sc. B_B18-19.xlsx","B-B19",NA,"AST","24HR",137,15
"1742","Sc. B_B18-19.xlsx","B-B19",NA,"AST","48HR",140.9,15
"1743","Sc. B_B18-19.xlsx","B-B18",NA,"Hct","BL",38,15
"1744","Sc. B_B18-19.xlsx","B-B18",NA,"Hct","EOS",21.6,15
"1745","Sc. B_B18-19.xlsx","B-B18",NA,"Hct","EOR",38.5,15
"1746","Sc. B_B18-19.xlsx","B-B18",NA,"Hct","EOB",31.7,15
"1747","Sc. B_B18-19.xlsx","B-B18",NA,"Hct","24HR",34.6,15
"1748","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","BL",38.2,15
"1749","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","EOS",31.5,15
"1750","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","EOR",34,15
"1751","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","10%",36.4,15
"1752","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","7.5%",37.4,15
"1753","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","5%",39.6,15
"1754","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","2.5%",37.4,15
"1755","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","EOB",38.5,15
"1756","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","24HR",34,15
"1757","Sc. B_B18-19.xlsx","B-B19",NA,"pCO2","48HR",37.7,15
"1758","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","BL",62,15
"1759","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","EOR",62,15
"1760","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","EOB",151,15
"1761","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","24HR",258,15
"1762","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","48HR",286,15
"1763","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","BL",16.4,15
"1764","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","EOR",12.1,15
"1765","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","EOB",11.1,15
"1766","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","24HR",8.7,15
"1767","Sc. B_B18-19.xlsx","B-B19",NA,"ALT","48HR",8.8,15
"1768","Sc. B_B18-19.xlsx","B-B18",NA,"WBC","BL",9.3,15
"1769","Sc. B_B18-19.xlsx","B-B18",NA,"WBC","EOS",6.9,15
"1770","Sc. B_B18-19.xlsx","B-B18",NA,"WBC","EOR",8.3,15
"1771","Sc. B_B18-19.xlsx","B-B18",NA,"WBC","EOB",8.8,15
"1772","Sc. B_B18-19.xlsx","B-B18",NA,"WBC","24HR",6.6,15
"1773","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","BL",87.3,15
"1774","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","EOS",98.4,15
"1775","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","EOR",67.1,15
"1776","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","10%",108,15
"1777","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","7.5%",92.8,15
"1778","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","5%",88.3,15
"1779","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","2.5%",97,15
"1780","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","EOB",85.4,15
"1781","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","24HR",89.1,15
"1782","Sc. B_B18-19.xlsx","B-B19",NA,"pO2","48HR",82.9,15
"1783","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","BL",348,15
"1784","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","EOR",291,15
"1785","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","EOB",826,15
"1786","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","24HR",686,15
"1787","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","48HR",671,15
"1788","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","EOR",27.4,15
"1789","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","EOB",79.2,15
"1790","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","24HR",17.8,15
"1791","Sc. B_B18-19.xlsx","B-B19",NA,"LDH","48HR",21.1,15
"1792","Sc. B_B18-19.xlsx","B-B18","CBC","PLT","BL",196,15
"1793","Sc. B_B18-19.xlsx","B-B18","CBC","PLT","EOS",170,15
"1794","Sc. B_B18-19.xlsx","B-B18","CBC","PLT","EOR",112,15
"1795","Sc. B_B18-19.xlsx","B-B18","CBC","PLT","EOB",103,15
"1796","Sc. B_B18-19.xlsx","B-B18","CBC","PLT","24HR",151,15
"1797","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","BL",1,15
"1798","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","EOS",16,15
"1799","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","EOR",13,15
"1800","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","10%",8.7,15
"1801","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","7.5%",4.3,15
"1802","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","5%",2.9,15
"1803","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","2.5%",2.1,15
"1804","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","EOB",2.6,15
"1805","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","24HR",2.1,15
"1806","Sc. B_B18-19.xlsx","B-B19","ABG","LAC","48HR",2.1,15
"1807","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","BL",0.2,15
"1808","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","EOR",0.4,15
"1809","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","EOB",0.1,15
"1810","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","24HR",0.5,15
"1811","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","48HR",0.8,15
"1812","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","BL",2.57,15
"1813","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","EOR",1.31,15
"1814","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","EOB",2.62,15
"1815","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","24HR",2.82,15
"1816","Sc. B_B18-19.xlsx","B-B19",NA,"CREA","48HR",4.4,15
"1817","Sc. B_B18-19.xlsx","B-B18",NA,"RBC","BL",5.82,15
"1818","Sc. B_B18-19.xlsx","B-B18",NA,"RBC","EOS",3.39,15
"1819","Sc. B_B18-19.xlsx","B-B18",NA,"RBC","EOR",4.46,15
"1820","Sc. B_B18-19.xlsx","B-B18",NA,"RBC","EOB",4.96,15
"1821","Sc. B_B18-19.xlsx","B-B18",NA,"RBC","24HR",5.37,15
"1822","Sc. B_B18-19.xlsx","B-B19",NA,"BUN","BL",11.61,15
"1823","Sc. B_B18-19.xlsx","B-B19",NA,"BUN","EOR",23.41,15
"1824","Sc. B_B18-19.xlsx","B-B19",NA,"BUN","EOB",15.87,15
"1825","Sc. B_B18-19.xlsx","B-B19",NA,"BUN","24HR",23.1,15
"1826","Sc. B_B18-19.xlsx","B-B19",NA,"BUN","48HR",26.01,15
"1827","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","EOS",62,15
"1828","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","EOR",97,15
"1829","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","10%",76,15
"1830","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","7.5%",94,15
"1831","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","5%",80,15
"1832","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","2.5%",89,15
"1833","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","EOB",82,15
"1834","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","24HR",90,15
"1835","Sc. B_B18-19.xlsx","B-B19","MAP","MAP","48HR",76,15
"1836","Sc. B_B18-19.xlsx","B-B19",NA,"AMY","BL",238,15
"1837","Sc. B_B18-19.xlsx","B-B19",NA,"AMY","EOR",218,15
"1838","Sc. B_B18-19.xlsx","B-B19",NA,"AMY","EOB",236,15
"1839","Sc. B_B18-19.xlsx","B-B19",NA,"AMY","24HR",347,15
"1840","Sc. B_B18-19.xlsx","B-B19",NA,"AMY","48HR",455,15
"1841","Sc. B_B18-19.xlsx","B-B19",NA,"TG","BL",128.81,15
"1842","Sc. B_B18-19.xlsx","B-B19",NA,"TG","EOR",277.95,15
"1843","Sc. B_B18-19.xlsx","B-B19",NA,"TG","EOB",221.79,15
"1844","Sc. B_B18-19.xlsx","B-B19",NA,"TG","24HR",456.33,15
"1845","Sc. B_B18-19.xlsx","B-B19",NA,"TG","48HR",609,15
"1846","Sc. B_B18-19.xlsx","B-B19",NA,"GGT","BL",8,15
"1847","Sc. B_B18-19.xlsx","B-B19",NA,"GGT","EOR",7,15
"1848","Sc. B_B18-19.xlsx","B-B19",NA,"GGT","EOB",6,15
"1849","Sc. B_B18-19.xlsx","B-B19",NA,"GGT","24HR",5,15
"1850","Sc. B_B18-19.xlsx","B-B19",NA,"GGT","48HR",6,15
"1851","Sc. B_B18-19.xlsx","B-B19",NA,"GLU","BL",153.1,15
"1852","Sc. B_B18-19.xlsx","B-B19",NA,"GLU","EOR",397.07,15
"1853","Sc. B_B18-19.xlsx","B-B19",NA,"GLU","EOB",146.86,15
"1854","Sc. B_B18-19.xlsx","B-B19",NA,"GLU","24HR",189.47,15
"1855","Sc. B_B18-19.xlsx","B-B19",NA,"GLU","48HR",161.43,15
"1856","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"AST","BL",65,15
"1857","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"AST","EOR",41,15
"1858","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"AST","EOB",76,15
"1859","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"ALT","BL",66,15
"1860","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"ALT","EOR",43,15
"1861","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"ALT","EOB",56,15
"1862","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"LDH","BL",71,15
"1863","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"LDH","EOR",79,15
"1864","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"LDH","EOB",112,15
"1865","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"CREA","BL",0.3,15
"1866","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"CREA","EOR",0.9,15
"1867","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"CREA","EOB",1.1,15
"1868","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"BUN","BL",14.05,15
"1869","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"BUN","EOR",19.72,15
"1870","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"BUN","EOB",31.58,15
"1871","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"AMY","BL",200,15
"1872","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"AMY","EOR",121,15
"1873","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"AMY","EOB",130,15
"1874","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"TG","BL",152.55,15
"1875","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"TG","EOR",136.13,15
"1876","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"TG","EOB",110.38,15
"1877","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GGT","BL",9,15
"1878","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GGT","EOR",5,15
"1879","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GGT","EOB",6,15
"1880","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GLU","BL",132.29,15
"1881","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GLU","EOR",316.26,15
"1882","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GLU","EOB",387.84,15
"1883","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","BL",1.7,15
"1884","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","EOS",11.3,15
"1885","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","EOR",13.1,15
"1886","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","10%",7.3,15
"1887","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","7.5%",6.6,15
"1888","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","5%",10,15
"1889","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","2.5%",13.2,15
"1890","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","LAC","EOB",15,15
"1891","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AST","BL",85,15
"1892","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AST","EOR",73,15
"1893","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AST","EOB",132,15
"1894","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"AST","24HR",650,15
"1895","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2",NA,"ALT","BL",90,15
